qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_and_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,phishing
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,54,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
6,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70,1
4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,76,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0
1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,50,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1
2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,95,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,1
2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0
1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1
6,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,2,2,104,1
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1
1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,39,1
2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,1
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0
2,1,0,6,1,3,0,2,0,0,0,1,0,0,0,0,2,1,239,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,1
3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,1
2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1
1,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,61,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
3,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,72,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
6,0,0,6,0,3,0,2,0,0,0,0,0,0,0,0,0,1,144,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
3,2,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,2,99,1
1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
6,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,1,135,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
3,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,199,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
5,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,97,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
5,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,2,205,1
2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0
3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,1,8,3,0,6,0,5,0,0,0,0,0,0,0,0,5,1,337,1
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,44,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0
3,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,67,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
2,0,1,2,0,4,0,3,0,0,0,0,0,0,0,0,0,1,320,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
2,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1
7,2,3,2,0,4,1,3,0,0,0,0,0,0,0,0,0,2,195,1
4,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,3,78,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1
1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72,1
2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0
5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70,1
4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,1
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
2,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,61,1
2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
6,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,110,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1
4,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,78,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0
2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0
2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1
12,3,0,8,2,10,0,10,0,0,0,0,0,0,0,0,0,3,284,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1
5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,68,1
3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,114,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,50,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,64,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,1
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0
2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65,0
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,164,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1
4,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,1,2,68,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1
14,1,1,3,0,8,1,13,0,0,0,0,0,0,0,0,8,2,326,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1
2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,0,1,221,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
4,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,79,1
3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
6,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,2,77,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
14,1,0,3,1,9,0,12,0,0,0,0,0,0,0,0,0,1,239,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
